gene,score,logfoldchange,pval,pval_adj,significant
NRP2,0.1451065,0.121616766,0.8846267902811569,1.0,False
AL161668.3,0.14513043,0.17472364,0.884607899419459,1.0,False
JSRP1,0.14515674,0.14876099,0.8845871195473582,1.0,False
AC073320.1,0.14515914,0.116026565,0.8845852304720128,1.0,False
MAP3K19,0.14517349,0.20708258,0.8845738960337185,1.0,False
AP000944.7,0.14517468,0.17490797,0.8845729514982601,1.0,False
AC125437.3,0.14519742,0.08418764,0.8845550053557232,1.0,False
BX664615.2,0.1452058,0.21467154,0.884548393633929,1.0,False
POU2AF1,0.14521177,0.24748437,0.884543670980427,1.0,False
AC005224.3,0.14525005,0.17627047,0.8845134460951598,1.0,False
CYP46A1,0.14525843,0.27868724,0.8845068344239098,1.0,False
LRFN3,0.14530508,0.27489394,0.8844699981170463,1.0,False
LINC00880,0.14530987,0.2984956,0.8844662200484101,1.0,False
RNASE6,0.1444186,0.08040091,0.8851699305621821,1.0,False
DCAF1,0.14446884,-0.002627562,0.8851302558770291,1.0,False
INTS5,0.144616,0.10182256,0.8850140673847404,1.0,False
RPL39L,0.14463274,0.17113301,0.8850008428349817,1.0,False
MAPT,0.1446794,0.119345404,0.8849640031867292,1.0,False
IGFBP3,0.14480501,0.10314215,0.8848648207546174,1.0,False
AC005803.1,0.14481938,0.14709052,0.8848534857343628,1.0,False
AC092794.1,0.14482416,0.16912372,0.8848497073995146,1.0,False
ACER1,0.14484929,0.13818553,0.8848298711845242,1.0,False
CCDC136,0.14488278,0.10497205,0.8848034230101606,1.0,False
CAP2,0.14493541,0.13064103,0.8847618618526508,1.0,False
SOBP,0.14502634,0.14435273,0.8846900751456743,1.0,False
LINC00957,0.14502874,0.14622696,0.8846881860345868,1.0,False
SH3GLB2,0.14503232,0.035150863,0.8846853523691844,1.0,False
LINC01715,0.14504668,0.18681589,0.8846740177223256,1.0,False
AK7,0.1450694,0.19756787,0.8846560712464029,1.0,False
SETMAR,0.14322585,0.02292768,0.8861118163312092,1.0,False
TRIM24,0.14336582,0.006298489,0.8860012757401949,1.0,False
TTI2,0.14338496,0.04585957,0.8859861592505428,1.0,False
THBS3,0.14339334,0.04343206,0.8859795457993659,1.0,False
TELO2,0.14365295,0.02584355,0.8857745327541833,1.0,False
ACOT2,0.14377019,0.060433704,0.8856819487228871,1.0,False
Z98884.1,0.14382401,0.090826824,0.8856394361700322,1.0,False
NSG1,0.14400108,0.07128776,0.8854996194295089,1.0,False
NUP210L,0.14404774,0.05683835,0.8854627764222464,1.0,False
CCDC126,0.1441554,0.044766825,0.8853777550429694,1.0,False
AP000547.3,0.14416617,0.06618787,0.8853692529776056,1.0,False
PRKD3,0.14424394,-0.0040037367,0.8853078495641049,1.0,False
AC008438.1,0.14426069,0.058152135,0.8852946243036399,1.0,False
TIMM9,0.14427623,0.0009304654,0.8852823437332491,1.0,False
CCDC61,0.14436835,0.07734896,0.8852096055352355,1.0,False
IL1RN,0.14441381,0.063638635,0.885173709118642,1.0,False
PCNX3,0.14110832,0.03022435,0.8877843662012516,1.0,False
AK1,0.14124231,0.037227005,0.8876785176466896,1.0,False
DLGAP1-AS2,0.14138108,0.018934464,0.887568890898394,1.0,False
AL683807.1,0.14146125,-0.039050434,0.8875055729804714,1.0,False
LINC00513,0.14166103,-0.015227987,0.8873477538332594,1.0,False
MEF2C-AS2,0.14167897,0.11716356,0.8873335786792761,1.0,False
ARMC10,0.1417041,-0.0030884885,0.8873137335242468,1.0,False
CD320,0.14201874,-0.0023634036,0.8870652025696357,1.0,False
AP005482.1,0.14205702,0.051558,0.8870349638191736,1.0,False
ARIH2OS,0.14207257,0.0052007018,0.8870226793737697,1.0,False
ZFAND4,0.14228553,0.0016349892,0.8868544796989445,1.0,False
KLHL26,0.14235012,0.03402006,0.8868034538385059,1.0,False
AC017002.5,0.14240874,0.044776063,0.8867571530008478,1.0,False
TEN1,0.14262767,0.030518357,0.8865842369645422,1.0,False
C12orf10,0.14290881,0.045647707,0.8863621942365856,1.0,False
LRP11,0.14318757,0.067776866,0.8861420500412791,1.0,False
ZRANB1,0.13845724,0.0049314173,0.889879064590055,1.0,False
STK24,0.13846321,0.004222108,0.8898743374139689,1.0,False
ITGB1BP1,0.13848834,0.011346958,0.8898544833171642,1.0,False
MFF,0.13854457,0.00033137415,0.8898100482079752,1.0,False
DUSP23,0.13867497,0.10430542,0.8897069979042732,1.0,False
AP000766.1,0.138797,0.011144869,0.8896105671977628,1.0,False
INTS11,0.13907693,0.023892136,0.8893893499857592,1.0,False
ZNF208,0.13932817,0.0046660625,0.8891908290509974,1.0,False
MRPL15,0.13968946,0.112800434,0.8889053492252379,1.0,False
ZBTB33,0.14035463,0.004851004,0.8883798015571924,1.0,False
RFX5,0.14078292,0.015359167,0.8880414353049086,1.0,False
SH3PXD2A,0.14081642,0.010814369,0.8880149717647232,1.0,False
AL359762.1,0.14086188,0.042116057,0.887979057159853,1.0,False
SNHG16,0.140887,0.018583886,0.8879592097137194,1.0,False
KDELR3,0.14089538,0.03479679,0.8879525939139522,1.0,False
ACAD9,0.14100425,-0.005411655,0.8878665892274945,1.0,False
EEF2K,0.13705035,0.02294974,0.8909910047957571,1.0,False
MEI1,0.1370647,0.0076471516,0.890979657380638,1.0,False
MNAT1,0.1370946,-0.0063731456,0.8909560170041906,1.0,False
INPP4B,0.13713647,-0.0094861025,0.890922920640015,1.0,False
AC008781.2,0.13723697,0.06269258,0.8908434901414826,1.0,False
UPP1,0.13724175,0.006520037,0.8908397077641083,1.0,False
AC023494.1,0.13724175,0.16337882,0.8908397077641083,1.0,False
AC090559.1,0.13736618,0.019496927,0.8907413668245373,1.0,False
LINC00909,0.13753007,0.00014793378,0.8906118241139201,1.0,False
SKAP1-AS1,0.13757195,-0.03377707,0.8905787297289878,1.0,False
RALY,0.13777652,0.0028401914,0.890417042761768,1.0,False
ANKRD16,0.1377825,0.10089651,0.8904123151412091,1.0,False
HEMK1,0.13800383,-0.009529157,0.8902373959210818,1.0,False
MLF2,0.13830769,-0.0027053081,0.8899972452641804,1.0,False
SNHG17,0.138401,0.025322791,0.8899235002366109,1.0,False
BSDC1,0.13844647,0.00083624496,0.8898875735168758,1.0,False
WASHC5-AS1,0.13532642,0.26324895,0.8923538018776,1.0,False
MAP11,0.13541614,0.15497848,0.8922828642413078,1.0,False
AC006387.1,0.13541853,0.055364944,0.8922809725828027,1.0,False
EOGT,0.13554534,0.021614777,0.8921807155593897,1.0,False
ZFP82,0.1355597,0.06980146,0.8921693658162402,1.0,False
WASF1,0.1356578,0.10902215,0.8920918098293256,1.0,False
AC013437.1,0.13583007,-0.042525586,0.8919556164480051,1.0,False
COL10A1,0.13583246,0.002601959,0.8919537248956938,1.0,False
ZNF473,0.13594373,0.13683708,0.8918657683923216,1.0,False
VPS35L,0.13594373,0.012900701,0.8918657683923216,1.0,False
PLCB3,0.13599516,0.11878332,0.8918251007813097,1.0,False
ZNF587,0.13599876,-0.0010329908,0.8918222635167387,1.0,False
OSTM1,0.1361124,0.00042375262,0.8917324175218017,1.0,False
AC024560.5,0.13640311,0.15894791,0.8915026072512854,1.0,False
ARHGAP26-AS1,0.1365072,0.097291514,0.8914203317144429,1.0,False
MAGI2,0.13659094,-0.04993821,0.8913541338552426,1.0,False
COPRS,0.13413127,0.15340953,0.8932987731210543,1.0,False
AC091057.6,0.13413605,0.14774968,0.8932949891494447,1.0,False
AC004492.1,0.13414563,0.46806255,0.8932874212135121,1.0,False
ELF3,0.13414682,0.19646654,0.8932864752222037,1.0,False
SDK1,0.1342521,0.14499997,0.8932032285817331,1.0,False
ATP6V1E1,0.13431072,-0.0062256753,0.8931568758486543,1.0,False
RNASE4,0.1343167,0.31339777,0.8931521459984493,1.0,False
TRIP6,0.1344519,0.24936703,0.8930452523975625,1.0,False
NDUFA8,0.13463493,0.10112375,0.89290052345048,1.0,False
AC002460.2,0.13485266,0.0043869605,0.8927283668643974,1.0,False
AC010883.1,0.1350058,0.19459474,0.8926072927321027,1.0,False
AP002762.2,0.13502853,0.008056999,0.892589321003869,1.0,False
DCXR,0.13512543,0.05045695,0.8925127053077079,1.0,False
PRICKLE3,0.13513021,0.24639755,0.8925089218425275,1.0,False
ZNF630,0.1352331,0.088129975,0.8924275779330525,1.0,False
MRPL46,0.13523789,0.07632232,0.8924237945229403,1.0,False
LINC02057,0.13379869,0.8487118,0.8935617650934331,1.0,False
TMSB4Y,0.13381544,0.52429277,0.8935485206133021,1.0,False
AL021707.6,0.13388363,0.37704632,0.8934945969649796,1.0,False
AC008957.2,0.13390756,1.1518258,0.8934756765032824,1.0,False
ALOX15B,0.13392909,0.32833308,0.8934586481395854,1.0,False
AC145207.5,0.13393387,0.1484566,0.8934548640654328,1.0,False
METTL1,0.13397455,0.43298444,0.8934226995330664,1.0,False
AP001107.9,0.13398652,0.25736707,0.8934132394098435,1.0,False
RHOXF1-AS1,0.13400565,0.12773763,0.8933981032442284,1.0,False
AC025031.4,0.13401881,0.31486353,0.8933876971528892,1.0,False
AC007950.2,0.13402002,0.3413735,0.8933867511454957,1.0,False
ZNF771,0.13404034,0.2745189,0.8933706690430133,1.0,False
AL358944.1,0.13407265,0.6122764,0.8933451269703591,1.0,False
KIF15,0.13409658,0.43920904,0.8933262069878553,1.0,False
AL512288.1,0.13413008,0.21018241,0.8932997191143361,1.0,False
FAM72A,0.13413008,0.17503701,0.8932997191143361,1.0,False
LRIG2-DT,0.13371614,0.07221864,0.8936270418933449,1.0,False
AC074050.3,0.13371854,0.4916731,0.8936251498020462,1.0,False
AC104841.1,0.13372332,1.0494869,0.8936213656212649,1.0,False
CCDC80,0.13372572,0.5590863,0.8936194735317824,1.0,False
CCR10,0.13372572,0.41369146,0.8936194735317824,1.0,False
AP002884.3,0.13373528,1.2021127,0.8936119051799063,1.0,False
CMYA5,0.13373648,0.22921084,0.8936109591366028,1.0,False
SMYD4,0.13373648,-0.0021667427,0.8936109591366028,1.0,False
TBX1,0.13374126,0.9216293,0.8936071749649028,1.0,False
AL512625.1,0.13374366,0.4172934,0.893605282879961,1.0,False
LINC00383,0.13374604,0.88089216,0.8936033907956248,1.0,False
INE2,0.13376759,0.62480843,0.8935863620638461,1.0,False
KRT73-AS1,0.13376759,0.565293,0.8935863620638461,1.0,False
ZNF296,0.13377237,0.18615504,0.8935825779078898,1.0,False
AC097658.3,0.13378313,0.30903846,0.8935740635658451,1.0,False
AL109923.1,0.13378792,0.51873845,0.893570279417762,1.0,False
SPATA17,0.13367307,0.56289625,0.8936610996402266,1.0,False
AC007656.2,0.13367426,4.143786,0.8936601535890543,1.0,False
AC104187.1,0.13367905,2.3651083,0.8936563693858777,1.0,False
TPH1,0.13367905,0.17211078,0.8936563693858777,1.0,False
AL132709.8,0.13368145,0.4880263,0.8936544772851971,1.0,False
MYPN,0.13369341,0.6640672,0.8936450167908729,1.0,False
AC239799.1,0.133697,1.2705605,0.8936421786455262,1.0,False
CSRNP3,0.1336982,0.6875377,0.8936412325973799,1.0,False
PXDC1,0.13369939,1.0572101,0.893640286549385,1.0,False
AL592546.2,0.1337006,0.8222887,0.8936393405015413,1.0,False
TMEM255A,0.13370298,0.2618837,0.893637448406308,1.0,False
AC093157.2,0.13370417,0.44257987,0.8936365023589183,1.0,False
GAREM2,0.13370657,0.26349613,0.893634610264593,1.0,False
AP001350.1,0.13370657,0.9265103,0.893634610264593,1.0,False
AC109492.1,0.13371016,0.28896162,0.8936317721242399,1.0,False
AC020917.2,0.13371016,0.5737807,0.8936317721242399,1.0,False
AL139381.1,0.13363957,0.7832763,0.8936875891344723,1.0,False
AC060766.4,0.13364077,1.101826,0.8936866430790643,1.0,False
AC138649.1,0.13364317,1.0272682,0.893684750968702,1.0,False
AL139099.1,0.13364317,1.940693,0.893684750968702,1.0,False
PMCH,0.13364317,1.5352663,0.893684750968702,1.0,False
FNDC7,0.13364436,0.33765724,0.8936838049137478,1.0,False
CXCL10,0.13364676,1.4734492,0.8936819128042931,1.0,False
AL031056.1,0.13365273,1.1621293,0.8936771825333034,1.0,False
LINC01411,0.13365752,0.7707649,0.8936733983192344,1.0,False
PTK6,0.13365752,0.15124476,0.8936733983192344,1.0,False
ANKRD22,0.1336671,0.28389445,0.8936658298983577,1.0,False
CDK10,0.13366829,0.00763915,0.893664883846429,1.0,False
LINC01229,0.13366948,1.0562408,0.8936639377946514,1.0,False
AC123777.1,0.13367067,1.2591914,0.8936629917430252,1.0,False
AL355838.1,0.13367067,0.76010966,0.8936629917430252,1.0,False
LRRC70,0.13367188,1.0052059,0.8936620456915502,1.0,False
AL021918.4,0.13360488,0.57877874,0.893715024807095,1.0,False
AC011773.3,0.13360608,1.0071484,0.8937140787473011,1.0,False
KCNS3,0.13361923,1.4709779,0.8937036720995495,1.0,False
AL390860.1,0.13361923,0.7721454,0.8937036720995495,1.0,False
AC092295.1,0.13362163,1.2694006,0.8937017799837423,1.0,False
AC010261.2,0.13362642,0.52168494,0.893697995753943,1.0,False
AC090907.2,0.13362761,0.550766,0.8936970496968712,1.0,False
LINC01509,0.13363001,0.4935999,0.8936951575831815,1.0,False
AC017083.2,0.13363239,0.72202015,0.8936932654700968,1.0,False
AL355607.1,0.1336336,1.8256972,0.8936923194137812,1.0,False
AL445253.1,0.13363598,1.4109215,0.893690427301604,1.0,False
SLC44A3,0.13363717,0.34686643,0.8936894812457421,1.0,False
AL355306.2,0.13363717,0.74878883,0.8936894812457421,1.0,False
CHODL-AS1,0.13363717,0.84166086,0.8936894812457421,1.0,False
LINC01818,0.13363717,0.49033564,0.8936894812457421,1.0,False
ZNF324B,0.13363957,0.31547323,0.8936875891344723,1.0,False
NOL4,0.13354865,0.61148965,0.8937594897879534,1.0,False
PEX12,0.13355343,0.5285418,0.8937557055212622,1.0,False
LGI1,0.13355343,0.75997233,0.8937557055212622,1.0,False
AL353768.2,0.13355464,0.59065044,0.8937547594549673,1.0,False
AL138724.1,0.13356061,0.3546219,0.8937500291257602,1.0,False
IDO1,0.13356301,0.23469041,0.8937481369951356,1.0,False
AL157834.1,0.1335642,0.91306263,0.89374719093005,1.0,False
AC007529.2,0.13357018,0.86807036,0.8937424606068896,1.0,False
CCDC83,0.13357139,0.4966335,0.893741514542711,1.0,False
AC011455.6,0.13358214,0.8465248,0.8937329999719074,1.0,False
AL008727.1,0.13358454,0.29803666,0.8937311078467252,1.0,False
DTX1,0.13358454,0.4003994,0.8937311078467252,1.0,False
CLIP3,0.13358574,0.34171975,0.8937301617843608,1.0,False
LINC02741,0.1335977,0.8689493,0.8937207011690335,1.0,False
PRR29,0.1335989,0.48662135,0.8937197551083323,1.0,False
CACNG2,0.1336013,0.72477454,0.8937178629873838,1.0,False
LINC02427,0.1334649,0.23871753,0.8938257148464585,1.0,False
SYT2,0.1334673,0.17286973,0.8938238226916555,1.0,False
SLC2A12,0.1334673,0.330912,0.8938238226916555,1.0,False
AL133485.2,0.13348286,0.41696924,0.8938115237001655,1.0,False
SYNGR3,0.13348286,0.5977381,0.8938115237001655,1.0,False
AL596094.1,0.13348645,0.34414738,0.8938086854749858,1.0,False
AL022328.2,0.13348645,0.27128288,0.8938086854749858,1.0,False
AC010336.8,0.13348883,0.34921414,0.8938067933256215,1.0,False
ABCB4,0.13349482,0.29115543,0.8938020629548548,1.0,False
ACSM6,0.13350558,0.64330417,0.8937935482969935,1.0,False
AC008551.1,0.13350677,0.4916976,0.8937926022246534,1.0,False
LINC02479,0.13351396,0.4227676,0.8937869257937855,1.0,False
AC017002.6,0.13351755,0.6405301,0.8937840875803916,1.0,False
ITIH5,0.1335307,0.69789684,0.8937736808095837,1.0,False
CERS3-AS1,0.13354386,0.7450713,0.8937632740570629,1.0,False
SNTG2-AS1,0.13354506,0.74688905,0.8937623279895588,1.0,False
AL121658.1,0.13334766,0.29162598,0.8939184311717867,1.0,False
SCD,0.13335006,0.12584671,0.8939165389873885,1.0,False
LEAP2,0.13335724,0.26516566,0.8939108624378166,1.0,False
AC103409.1,0.13335963,0.3409277,0.8939089702558334,1.0,False
GPR52,0.13336083,0.18446817,0.8939080241650682,1.0,False
THRB,0.13336441,0.24114919,0.8939051858936784,1.0,False
AC011442.1,0.13336562,0.32926998,0.893904239803517,1.0,False
AL451062.1,0.13337399,0.14891995,0.893897617176614,1.0,False
CARMIL3,0.13337399,0.39565662,0.893897617176614,1.0,False
AC100861.2,0.13337758,0.2698034,0.8938947789102056,1.0,False
ZNF574,0.13338834,0.14608495,0.8938862641191327,1.0,False
AC021127.1,0.13339312,0.4121368,0.89388247977147,1.0,False
PHKA1,0.13340509,0.28769037,0.893873018912882,1.0,False
AC016065.1,0.13344337,0.40948778,0.8938427442668744,1.0,False
AC108063.1,0.13345893,0.5306805,0.8938304452361093,1.0,False
LINC02312,0.13346252,0.22129396,0.8938276070018656,1.0,False
KIAA1549,0.13316344,0.24449715,0.8940641311825962,1.0,False
HIST1H4F,0.13316463,0.27746838,0.8940631850670943,1.0,False
AC069431.1,0.13320291,0.10925203,0.8940329094506214,1.0,False
PLET1,0.13321248,0.2343071,0.8940253405706244,1.0,False
PPM1E,0.13325435,0.14142682,0.8939922268341081,1.0,False
AC087623.2,0.1332711,0.2207206,0.8939789813912314,1.0,False
LINC00892,0.13327828,0.18384708,0.8939733047819062,1.0,False
AC004556.3,0.13328187,0.28920236,0.89397046647928,1.0,False
SLC7A14-AS1,0.13328426,0.15987135,0.8939685742782836,1.0,False
OTUD5,0.13328785,0.0059927404,0.8939657359779203,1.0,False
AC090517.2,0.13330938,0.14508925,0.893948706204255,1.0,False
PRR29-AS1,0.13331656,0.39741656,0.8939430296238967,1.0,False
AP000254.2,0.13332374,0.26631293,0.8939373530489706,1.0,False
SDS,0.1333369,0.2236114,0.8939269460090491,1.0,False
AL354696.2,0.13334168,0.044091426,0.8939231616354232,1.0,False
TMPRSS13,0.13334528,0.25565943,0.8939203233567885,1.0,False
TNFRSF13C,0.13285837,0.19502166,0.8943053955515724,1.0,False
OOEP,0.13285837,0.1131422,0.8943053955515724,1.0,False
ZKSCAN4,0.13288349,0.08428818,0.8942855263513887,1.0,False
FOXRED2,0.13289067,0.15780528,0.8942798494492334,1.0,False
RNF165,0.13292536,0.104128435,0.8942524111651604,1.0,False
AC116534.1,0.13298158,0.19276744,0.8942079424907429,1.0,False
CTLA4,0.13300791,-0.040872835,0.8941871274807854,1.0,False
AC104699.1,0.13300791,0.21682324,0.8941871274807854,1.0,False
AC092902.4,0.13301629,0.16299286,0.894180504538352,1.0,False
TMEM108,0.13302705,0.19190845,0.8941719893374923,1.0,False
SMCR5,0.1330426,0.13960034,0.8941596896244495,1.0,False
C5orf51,0.13308208,0.04688575,0.8941284673902606,1.0,False
MRPL30,0.13311198,0.032549568,0.8941048142917489,1.0,False
COL26A1,0.13312036,0.21417136,0.8940981914410395,1.0,False
POLR3G,0.1331371,0.1403707,0.8940849457617707,1.0,False
TMEM216,0.13315985,0.13490431,0.8940669695300065,1.0,False
PLCE1,0.13249229,0.097054705,0.8945949257004246,1.0,False
AC018742.1,0.13250904,0.05507953,0.8945816789161806,1.0,False
FAM66B,0.13253655,0.14190608,0.8945599164058908,1.0,False
MKKS,0.13255091,0.13641007,0.8945485620842009,1.0,False
NOTCH1,0.13257244,0.016860805,0.8945315306421784,1.0,False
B9D2,0.1325856,0.06598008,0.8945211225626555,1.0,False
AC008440.2,0.13260116,0.16475141,0.8945088221284504,1.0,False
NUP188,0.13260473,-0.00023005216,0.8945059835703131,1.0,False
AL139423.1,0.13262148,0.10807669,0.8944927369835349,1.0,False
FGFBP3,0.13265857,0.14642274,0.8944634053603844,1.0,False
IDH3G,0.13267054,0.013011871,0.8944539435772463,1.0,False
AC008554.1,0.13271002,0.07826763,0.8944227197994483,1.0,False
MEN1,0.13272318,0.07248721,0.8944123119098666,1.0,False
ANKRD23,0.13279375,-0.0151863545,0.8943564880851168,1.0,False
SNPH,0.1328105,0.20555723,0.8943432418306202,1.0,False
KSR2,0.13285477,0.10197294,0.8943082340141557,1.0,False
AMDHD1,0.13135098,0.06278595,0.8954976684846002,1.0,False
TULP3,0.13142395,0.013539326,0.8954399418750355,1.0,False
CATSPER2,0.1315041,-0.002532872,0.8953765378763229,1.0,False
NAA80,0.13159263,0.06774072,0.8953065103559554,1.0,False
AC022706.1,0.13163331,0.057972934,0.8952743358227904,1.0,False
LINC01801,0.13165963,0.041100327,0.8952535170990077,1.0,False
BTBD1,0.13176012,-0.0046573947,0.8951740280900852,1.0,False
SLC39A13,0.1318319,0.073404685,0.895117250870911,1.0,False
MROH8,0.1319312,0.054828968,0.8950387099368007,1.0,False
CCDC173,0.13195632,0.072335064,0.8950188382972591,1.0,False
SMTNL1,0.13208912,0.09122156,0.8949138035829198,1.0,False
ZDHHC15,0.1321262,0.06074966,0.8948844698926368,1.0,False
AC105206.2,0.13234872,0.10403371,0.8947084707708202,1.0,False
SNRNP25,0.13236667,0.07993929,0.8946942775189914,1.0,False
AC010809.2,0.1323894,0.08269642,0.8946762994484069,1.0,False
HBB,0.13247433,0.06174708,0.8946091187161633,1.0,False
CNOT3,0.13034007,0.018137429,0.8962973807680333,1.0,False
PDE6B,0.13039869,0.032249786,0.8962510040337297,1.0,False
CDKN1B,0.13042262,-0.0035756272,0.896232074856291,1.0,False
PTGER4,0.1304585,-0.016544702,0.8962036812008929,1.0,False
AC007622.2,0.13070017,0.03342575,0.896012500717605,1.0,False
AC007728.1,0.13070855,0.025413582,0.8960058757595397,1.0,False
POLR3E,0.13080305,-0.0021202576,0.8959311088785044,1.0,False
PHACTR1,0.13089517,0.008793407,0.8958582357193774,1.0,False
ALDH5A1,0.13091311,0.041289438,0.8958440397516576,1.0,False
NOP53-AS1,0.13092747,0.047220536,0.8958326830014935,1.0,False
AC093110.1,0.13099806,0.062860236,0.8957768459570468,1.0,False
BTG1,0.1310483,0.007573652,0.8957370978670877,1.0,False
LINC02241,0.13110213,0.048756383,0.8956945109182862,1.0,False
PHTF1,0.13110334,0.01662992,0.8956935645450597,1.0,False
ANKRD36,0.13113205,-0.0062781507,0.8956708516321554,1.0,False
SPDYE5,0.1311799,0.059654456,0.8956329969673595,1.0,False
F11R,0.1281436,0.055440348,0.8980353426188683,1.0,False
SNHG7,0.12829193,0.0061514573,0.8979179484338632,1.0,False
CYP4V2,0.12836611,0.03875471,0.8978592521790193,1.0,False
METTL7A,0.12857307,0.025195181,0.8976954736500594,1.0,False
HSD17B7,0.12870467,0.013434428,0.8975913392792297,1.0,False
VMAC,0.12885302,0.030017314,0.8974739535578388,1.0,False
RSRC1,0.12891522,0.009017946,0.8974247279551983,1.0,False
AL390728.5,0.12916048,0.018062353,0.8972306693309748,1.0,False
POLR3H,0.12952177,0.021986715,0.8969447990468564,1.0,False
GORASP1,0.12997638,0.031185666,0.8965851137261861,1.0,False
ZNF668,0.13002424,0.0317244,0.8965472533485186,1.0,False
AC023480.1,0.13014267,-0.021598281,0.896453549927002,1.0,False
